58
53
66
63
84
50
80
83
56
74
73
70
57
53
55
43
56
105
75
55
72
48
51
68
103
54
70
98
83
47
60
69
75
76
52
65
59
85
81
57
54
42
43
72
75
68
63
59
74
89
74
78
97
61
67
50
71
69
52
56
58
71
63
71
74
88
57
53
81
60
61
90
53
72
71
67
81
80
38
65
75
66
54
82
69
62
78
72
67
78
40
64
75
63
56
65
86
59
64
51
57
73
56
78
52
74
58
57
75
87
65
54
44
55
95
48
60
89
63
73
63
78
54
52
88
53
84
38
80
69
57
58
68
51
57
70
88
68
67
84
74
87
83
68
55
73
61
56
93
60
66
81
53
66
72
54
68
64
40
89
60
61
58
63
79
53
53
54
66
49
87
61
45
48
70
52
95
58
53
57
59
64
61
67
52
87
75
59
89
55
83
55
62
52
58
63
60
61
105
66
65
56
63
42
87
48
79
56
46
67
56
73
73
62
49
52
48
66
53
78
60
59
50
50
61
58
55
74
71
58
69
53
53
57
86
63
59
62
89
73
38
67
49
52
42
59
70
59
88
84
45
61
84
56
53
88
45
42
81
55
86
57
64
93
58
64
56
56
81
41
67
50
65
54
81
54
51
64
57
70
66
75
80
80
64
58
56
56
68
51
52
44
58
60
67
62
60
61
43
49
77
50
76
52
60
59
58
68
64
53
66
60
62
66
71
52
60
81
89
66
55
59
49
48
101
74
63
79
63
69
80
74
95
67
67
49
79
47
49
64
62
70
69
97
75
41
69
72
57
57
63
51
81
57
63
59
52
51
62
60
69
44
61
89
83
56
85
67
65
67
68
90
63
64
68
83
49
56
63
60
63
55
68
90
61
68
68
86
75
82
68
68
57
60
50
66
67
67
78
55
71
45
55
79
75
59
46
64
69
57
72
42
76
63
79
98
61
58
66
68
79
74
83
58
48
56
55
48
58
72
60
55
52
56
72
95
56
52
53
51
64
86
56
45
65
73
76
55
56
58
64
57
65
56
67
50
54
86
57
49
61
61
65
65
58
82
60
63
59
57
81
54
63
55
56
62
48
69
77
74
57
60
67
68
86
82
70
72
74
58
58
56
79
94
59
64
88
89
68
54
59
51
54
59
69
75
68
56
89
100
76
69
50
64
63
63
53
88
64
58
65
52
89
53
68
68
46
75
71
50
58
64
34
40
74
63
68
37
48
72
66
64
67
53
91
58
69
72
91
107
60
73
48
56
75
48
71
81
53
47
66
63
54
61
98
93
63
67
75
53
60
62
52
80
87
61
52
49
54
85
62
60
73
68
71
60
50
54
61
81
67
78
47
92
51
51
77
57
77
59
71
67
44
58
65
55
77
75
72
83
75
64
62
80
78
48
47
83
63
59
81
59
50
61
76
66
55
47
56
73
89
53
55
67
46
70
53
65
54
78
73
72
65
62
73
79
62
58
52
65
65
59
71
73
46
73
62
68
75
50
59
56
76
63
81
61
54
53
68
68
70
50
73
71
70
62
72
60
83
90
72
68
75
56
71
67
66
58
65
45
67
65
79
63
64
53
59
67
52
66
63
63
61
45
73
59
51
60
71
54
44
53
49
63
57
72
62
53
61
69
66
98
56
80
48
54
68
88
45
60
61
58
64
89
72
69
92
60
70
59
60
75
60
65
80
52
78
64
49
68
72
48
78
68
82
81
58
58
76
63
68
70
46
49
76
104
55
57
50
44
53
84
52
62
71
43
58
79
76
72
55
88
74
56
62
67
61
60
65
60
71
64
72
58
67
78
81
51
53
53
81
114
61
56
67
73
62
89
85
56
46
74
65
93
71
63
66
64
76
66
68
64
61
71
66
55
64
90
82
58
75
74
51
66
62
58
49
101
73
67
81
62
72
49
79
62
45
64
56
52
56
64
45
61
68
64
57
68
68
65
59
58
51
70
69
57
51
63
93
46
84
63
53
64
66
48
54
71
56
72
59
69
64
46
56
50
61
78
59
82
68
64
63
45
48
57
76
80
53
60
56
64
59
56
